ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,c1a,c1b,c1c,c2a,c2b,c2c,c3a,c3b,c3c,c4a,c4b,c4c,c5a,c5b,c5c,c6a,c6b,c6c,c7,c8,c9a,c9b,c9c,c11b,c11c,c1,c2,c3,c4,c5,c6,c9,c10,c11,24 data?,36 data?,45 data?,58 data?,80 data?,SpNum,H data?,J data?,K data?,HJKNum,c2 met?,c3 met?,c4 met?,c5 met?,c6 met?,c9 met?,c11 met?,sp rel?,HJK rel?,YSO Score,24 without 58/80,New name
16991,296.29879,-14.81438,18.31,0.1,0.31,17.86,0.17,-0.22,16.97,0.24,-9999,14.69,0.07,-9999,7.22,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,4,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,518
3496,296.29883,-14.81189,16.14,0.02,0.07,16.05,0.04,-0.11,15.72,0.08,0.19,14.65,0.09,0.47,8.87,0.04,0.437531116584045,296.298706,-14.81187,17.452,0.034,16.678,0.025,16.473,0.027,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,519
2226,296.30262,-14.8009,16.03,0.07,1.1,15.55,0.07,0.96,15.44,0.16,1.09,14.24,0.06,0.6,10.05,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,520
7571,296.30314,-14.73977,17.34,0.08,0.42,16.94,0.07,0.46,16.54,0.11,-0.01,14.26,0.06,-0.57,10.32,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,521
6353,296.3039,-14.90302,17.53,0.04,0.23,16.73,0.09,-0.02,15.62,0.05,-0.12,15.03,0.15,-0.01,10.54,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,0,0,1,0,4,0,522
2381,296.30454,-14.78694,15.85,0.05,0.05,15.62,0.03,0.02,14.99,0.05,-0.22,14.61,0.06,0.09,10.84,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,0,0,1,0,4,0,523
758,296.31047,-14.82638,15.19,0.06,0.04,14.5,0.06,0.02,14.39,0.05,0.01,11.71,0.05,0.13,8.26,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,524
6598,296.31094,-14.76437,17.42,0.09,0.08,16.78,0.06,0.01,15.71,0.04,-0.22,14.42,0.06,0.12,11.92,0.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,525
1841,296.31293,-14.6349,15.91,0.08,-9999,15.35,0.05,0.12,15.1,0.08,0.03,13.58,0.1,0.69,9.5,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,1,1,0,1,0,5,0,526
939,296.32133,-14.75828,15.79,0.03,0.03,14.72,0.05,-0.01,13.68,0.08,0.28,12.21,0.05,0.19,7.41,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,527
4668,296.32144,-14.63446,16.93,0.06,0.01,16.38,0.06,-0.05,15.8,0.07,-0.68,14.58,0.05,0.16,10.61,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,0,1,0,1,0,4,0,528
15757,296.32252,-14.75767,17.82,0.06,0.41,17.77,0.1,0.6,15.91,0.14,0.11,15.6,0.08,1.17,8.78,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,5,0,0,0,0,1,1,0,1,1,0,1,1,0,4,0,529
1688,296.32439,-14.81603,15.69,0.06,0.13,15.26,0.09,0.08,15.72,0.1,0.38,14.05,0.05,0.36,10.89,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,530
2735,296.32995,-14.77679,16.16,0.1,0.56,15.78,0.1,0.47,15.22,0.04,0.21,14.47,0.08,0.02,11.04,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,531
5235,296.33108,-14.83621,17.38,0.05,0.24,16.51,0.05,0.01,15.16,0.05,-0.38,13.56,0.04,0.05,9.17,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,532
3788,296.33263,-14.8415,17.05,0.08,1.28,16.14,0.09,0.62,15.16,0.06,-0.06,14.82,0.05,0.01,10.78,0.06,0.681680244773577,296.332642,-14.841311,18.54,0.067,17.951,0.063,17.508,0.061,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,1,0,0,1,1,0,1,1,1,1,1,5,1,1,1,3,1,1,1,0,0,1,0,1,1,4,0,533
4456,296.33387,-14.8988,16.39,0.09,0.97,16.33,0.14,1.11,15.97,0.09,0.74,14.67,0.08,1.15,10.43,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,534
3237,296.33396,-14.88066,16.65,0.1,0.97,15.96,0.06,0.57,15.17,0.05,0.19,14.28,0.04,0.04,13.07,0.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,535
1200,296.33418,-14.89822,15.16,0.05,0.17,14.93,0.08,0.17,14.94,0.03,0.13,13.76,0.03,0.45,10.37,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,536
4346,296.33987,-14.89467,17.19,0.03,0.26,16.3,0.05,0.04,15.12,0.05,-0.09,14.42,0.08,0,10.49,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,537
5344,296.34176,-14.84864,16.27,0.04,0.05,16.53,0.06,0.35,15.71,0.04,-0.47,15.02,0.08,-0.26,10.66,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,538
1561,296.34197,-14.68203,15.39,0.04,0.04,15.18,0.04,0.08,15.06,0.05,0.02,13.37,0.03,0.21,10.57,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,539
4540,296.34634,-14.685,16.72,0.04,0.23,16.35,0.05,0.23,16.1,0.08,-0.04,14.1,0.12,0.69,10.3,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,540
2347,296.35185,-14.71952,16.34,0.05,0.23,15.61,0.04,0.06,14.88,0.04,-0.19,14.06,0.05,-0.1,10.49,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,541
4752,296.35358,-14.77564,16.68,0.06,0.85,16.4,0.07,0.61,15.71,0.07,0.32,15.07,0.06,0.44,10.12,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,0,0,1,0,4,0,542
5339,296.35367,-14.74815,17.42,0.06,0.15,16.52,0.05,-0.08,15.64,0.06,0.03,14.84,0.06,-0.3,12.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,543
1056,296.35603,-14.80528,15.74,0.05,-0.11,14.84,0.04,-0.12,14.11,0.09,-0.03,13.38,0.04,-0.04,11.53,0.06,0.258349277054489,296.355957,-14.805267,17.828,0.038,17.697,0.05,17.442,0.057,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1,1,1,0,0,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,0,0,1,0,1,1,4,0,544
4467,296.35824,-14.73996,16.57,0.09,0.18,16.34,0.04,0.27,15.67,0.08,-0.23,14.5,0.07,0.04,11.6,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,545
3578,296.36134,-14.64126,16.92,0.07,1.29,16.08,0.08,0.58,15.6,0.1,0.04,14.18,0.1,0.26,9.38,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,1,1,0,1,0,5,0,546
1863,296.36542,-14.74068,16.09,0.04,0.09,15.36,0.05,0.04,15.07,0.05,-0.08,13.31,0.05,0.43,8.56,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,1,1,0,1,0,5,0,547
5429,296.36596,-14.66176,16.58,0.05,0.23,16.54,0.04,0.41,16.28,0.1,-0.64,13.95,0.07,0.26,11.01,0.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,548
1595,296.36622,-14.78454,15.76,0.05,-0.04,15.2,0.06,-0.07,14.38,0.05,-0.03,13.51,0.05,0.02,10.98,0.08,0.15208920842929,296.36618,-14.784523,18.327,0.056,17.75,0.053,16.774,0.033,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3,1,1,1,0,1,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,0,1,1,0,1,1,5,0,549
1935,296.36731,-14.69113,15.78,0.03,0.05,15.4,0.07,-0.03,15.37,0.11,0.32,12.75,0.06,0.17,8.91,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,550
6033,296.36808,-14.75804,17.46,0.06,-0.01,16.67,0.05,-0.05,15.74,0.07,-0.05,15.12,0.08,0.35,12.13,0.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,551
3590,296.37151,-14.66088,16.6,0.06,0.18,16.08,0.04,0,15.93,0.11,-0.6,14.51,0.08,0.29,10.4,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,552
2248,296.37169,-14.71972,15.73,0.05,0.08,15.56,0.05,0.06,14.86,0.04,-0.11,14.59,0.05,0.02,9.47,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,0,1,1,0,0,1,0,4,0,553
2532,296.38141,-14.91834,15.95,0.04,0,15.69,0.05,0.01,15.15,0.04,-0.08,14.34,0.07,-0.05,10.03,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,554
11721,296.38624,-14.90762,18.62,0.11,-0.21,17.45,0.08,0.03,16.14,0.09,-0.67,14.81,0.05,-0.26,11.07,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,555
1641,296.38877,-14.68106,15.56,0.04,0.2,15.22,0.08,0.17,14.99,0.05,-0.36,12.81,0.02,0.23,9.56,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,556
7193,296.38922,-14.68109,17.13,0.18,1.56,16.88,0.16,1.61,16.41,0.18,0.7,13.48,0.12,0.66,9.87,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,557
5052,296.39095,-14.74546,17.09,0.1,1.03,16.47,0.09,0.51,16.23,0.1,0.66,13.83,0.04,0.77,10.18,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,558
5436,296.3914,-14.74578,16.48,0.08,0.53,16.54,0.12,0.63,15.96,0.07,0.66,14.29,0.11,1.49,9.97,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,559
11472,296.39197,-14.74609,17.2,0.1,0.68,17.43,0.15,1.07,16.56,0.18,-9999,13.71,0.06,0.46,10.18,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,560
4501,296.39388,-14.89493,16.57,0.07,-0.03,16.34,0.07,0.01,15.81,0.06,-0.05,14.74,0.05,-0.47,10.67,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,561
3117,296.39652,-14.86325,16.21,0.03,0.09,15.92,0.12,0.27,15.35,0.07,0.15,14.26,0.05,-0.15,10.07,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,562
6041,296.39737,-14.64933,16.96,0.07,0.29,16.67,0.1,0.13,15.54,0.13,-0.19,15.27,0.09,0.05,10.68,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,563
5417,296.40358,-14.68708,16.53,0.18,2.31,16.54,0.19,2.32,14.71,0.11,0.52,14.39,0.1,0.27,12.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,564
3726,296.40427,-14.90557,16.44,0.08,0.35,16.12,0.08,0.4,15.78,0.05,-0.01,14.28,0.07,0.53,10.54,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,565
6208,296.40466,-14.90576,17.97,0.15,1.81,16.7,0.09,0.87,15.86,0.1,-9999,15.11,0.17,1.34,10.63,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,0,0,0,1,0,3,0,566
4179,296.40673,-14.91445,17,0.07,0.38,16.25,0.07,0.19,16.16,0.08,0.15,14.07,0.06,0.14,10.22,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,567
8899,296.40962,-14.67887,17.69,0.09,-0.26,17.15,0.14,-0.68,15.85,0.08,-9999,12.95,0.13,-2.64,12.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,568
7267,296.41034,-14.76019,16.9,0.11,0.53,16.89,0.09,0.83,15.74,0.09,-9999,13.93,0.07,0.43,10.79,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,1,1,0,1,0,5,0,569
3206,296.41201,-14.76573,16.16,0.07,0,15.95,0.1,0.38,15.21,0.06,-0.3,13.38,0.04,0.07,9.94,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,570
6258,296.41635,-14.76205,17.1,0.07,0.17,16.71,0.09,-0.01,16.6,0.16,-9999,14.37,0.04,-0.18,10.57,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,571
3042,296.41669,-14.84007,16.44,0.1,0.28,15.89,0.05,-0.02,15.56,0.07,-0.43,13.17,0.04,0.12,9.9,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,1,1,0,1,0,5,0,572
8365,296.41679,-14.84813,17.22,0.04,0.02,17.07,0.08,-0.07,15.83,0.13,-1.13,15.42,0.11,-9999,10.54,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,573
4003,296.41707,-14.82933,16.71,0.08,0.41,16.2,0.14,0.28,15.57,0.05,-0.48,14.2,0.13,0.42,11.39,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,1,1,0,1,0,5,0,574
5560,296.42389,-14.89196,17.05,0.11,1.69,16.57,0.12,1.52,15.94,0.12,0.94,14.28,0.07,0.97,11.06,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,575
6835,296.42406,-14.81561,17.93,0.17,0.79,16.82,0.09,0.23,15.43,0.07,-0.18,14.65,0.07,-0.37,11.79,0.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,576
5875,296.42475,-14.76281,16.49,0.08,0.23,16.64,0.11,-9999,15.76,0.12,-0.02,14.72,0.13,-9999,12.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,577
5525,296.42951,-14.80924,17.3,0.06,-0.03,16.56,0.07,0.13,15.51,0.07,-0.58,15.19,0.09,0.61,11.02,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,578
3279,296.43081,-14.80076,16.69,0.09,0.14,15.98,0.16,0.22,15.58,0.07,0.85,14.7,0.09,0.65,12.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,579
